1618232651540,128
1618232651540,124
1618232651540,120
1618232651540,119
1618232651540,120
1618232651644,113
1618232651644,121
1618232651644,117
1618232651644,117
1618232651644,121
1618232651644,125
1618232651644,132
1618232651644,140
1618232651644,148
1618232651645,148
1618232651742,150
1618232651742,160
1618232651742,162
1618232651742,166
1618232651742,156
1618232651742,155
1618232651742,155
1618232651742,154
1618232651742,147
1618232651742,146
1618232651840,145
1618232651840,136
1618232651840,132
1618232651840,135
1618232651840,133
1618232651840,130
1618232651840,121
1618232651840,132
1618232651840,124
1618232651840,126
1618232651945,132
1618232651945,128
1618232651945,128
1618232651945,129
1618232651945,122
1618232651945,122
1618232651945,126
1618232651945,124
1618232651945,125
1618232651945,122
1618232652042,128
1618232652042,124
1618232652042,130
1618232652042,125
1618232652042,128
1618232652042,123
1618232652042,123
1618232652042,120
1618232652042,118
1618232652042,117
1618232652139,120
1618232652139,123
1618232652139,119
1618232652139,121
1618232652139,121
1618232652139,118
1618232652139,121
1618232652139,114
1618232652139,123
1618232652139,123
1618232652245,128
1618232652245,122
1618232652245,129
1618232652245,131
1618232652245,131
1618232652245,131
1618232652245,130
1618232652245,136
1618232652245,136
1618232652245,129
1618232652342,134
1618232652342,139
1618232652342,135
1618232652342,137
1618232652342,136
1618232652342,140
1618232652342,136
1618232652342,133
1618232652342,135
1618232652342,137
1618232652440,133
1618232652440,131
1618232652440,136
1618232652440,134
1618232652440,136
1618232652440,133
1618232652440,133
1618232652440,131
1618232652440,131
1618232652440,133
1618232652545,124
1618232652545,121
1618232652545,132
1618232652545,125
1618232652545,126
1618232652545,133
1618232652545,132
1618232652545,138
1618232652545,142
1618232652545,139
1618232652642,146
1618232652642,144
1618232652642,141
1618232652642,145
1618232652642,143
1618232652642,144
1618232652642,139
1618232652642,138
1618232652642,144
1618232652642,138
1618232652740,138
1618232652740,137
1618232652740,133
1618232652740,132
1618232652740,128
1618232652740,128
1618232652740,129
1618232652740,126
1618232652740,126
1618232652740,128
1618232652845,125
1618232652845,128
1618232652845,128
1618232652845,129
1618232652845,131
1618232652845,128
1618232652845,128
1618232652845,136
1618232652845,136
1618232652845,135
1618232652942,133
1618232652942,133
1618232652942,133
1618232652942,134
1618232652942,125
1618232652942,130
1618232652942,120
1618232652942,119
1618232652942,122
1618232652942,119
1618232653039,121
1618232653039,117
1618232653039,119
1618232653039,122
1618232653039,120
1618232653039,119
1618232653039,119
1618232653039,124
1618232653039,123
1618232653039,118
1618232653145,123
1618232653145,123
1618232653145,125
1618232653145,126
1618232653145,125
1618232653145,130
1618232653145,130
1618232653145,126
1618232653145,128
1618232653145,133
1618232653242,132
1618232653242,130
1618232653242,122
1618232653242,132
1618232653242,124
1618232653242,122
1618232653242,122
1618232653242,128
1618232653242,123
1618232653242,128
1618232653339,132
1618232653339,123
1618232653339,124
1618232653339,130
1618232653339,126
1618232653339,126
1618232653339,124
1618232653339,122
1618232653339,124
1618232653339,131
1618232653445,124
1618232653445,125
1618232653445,129
1618232653445,130
1618232653445,134
1618232653445,137
1618232653445,148
1618232653445,149
1618232653445,154
1618232653445,160
1618232653542,157
1618232653542,161
1618232653542,158
1618232653542,157
1618232653542,158
1618232653542,156
1618232653542,155
1618232653542,149
1618232653542,145
1618232653542,142
1618232653640,133
1618232653640,136
1618232653640,130
1618232653640,131
1618232653640,130
1618232653640,128
1618232653640,120
1618232653640,117
1618232653640,120
1618232653640,128
1618232653745,119
1618232653745,121
1618232653745,119
1618232653745,122
1618232653745,128
1618232653745,124
1618232653745,119
1618232653745,128
1618232653745,124
1618232653745,131
1618232653842,129
1618232653842,129
1618232653842,130
1618232653842,129
1618232653842,120
1618232653842,125
1618232653842,119
1618232653842,120
1618232653842,121
1618232653842,118
1618232653939,116
1618232653939,118
1618232653939,118
1618232653939,118
1618232653939,128
1618232653939,120
1618232653939,118
1618232653939,123
1618232653939,128
1618232653939,118
1618232654045,123
1618232654045,123
1618232654045,121
1618232654045,129
1618232654045,123
1618232654045,128
1618232654045,125
1618232654045,124
1618232654045,125
1618232654045,128
1618232654142,124
1618232654142,126
1618232654142,122
1618232654142,128
1618232654142,120
1618232654142,119
1618232654142,122
1618232654142,128
1618232654142,118
1618232654142,124
1618232654240,128
1618232654240,123
1618232654240,123
1618232654240,128
1618232654240,124
1618232654240,120
1618232654240,118
1618232654240,122
1618232654240,133
1618232654240,123
1618232654345,122
1618232654345,118
1618232654345,128
1618232654345,129
1618232654345,133
1618232654345,133
1618232654345,135
1618232654345,137
1618232654345,146
1618232654345,147
1618232654442,150
1618232654442,149
1618232654442,152
1618232654442,155
1618232654442,155
1618232654442,152
1618232654442,154
1618232654442,149
1618232654442,149
1618232654442,139
1618232654540,140
1618232654540,137
1618232654540,137
1618232654540,133
1618232654540,130
1618232654540,130
1618232654540,133
1618232654540,130
1618232654540,125
1618232654540,124
1618232654645,121
1618232654645,124
1618232654645,124
1618232654645,130
1618232654645,130
1618232654645,122
1618232654645,124
1618232654645,131
1618232654645,136
1618232654645,130
1618232654742,126
1618232654742,122
1618232654742,132
1618232654742,128
1618232654742,128
1618232654742,132
1618232654742,121
1618232654742,128
1618232654742,117
1618232654742,114
1618232654839,119
1618232654839,113
1618232654839,113
1618232654839,118
1618232654839,113
1618232654839,110
1618232654839,111
1618232654839,116
1618232654839,119
1618232654839,118
1618232654945,117
1618232654945,120
1618232654945,120
1618232654945,128
1618232654945,120
1618232654945,129
1618232654945,123
1618232654945,122
1618232654945,124
1618232654945,128
1618232655042,125
1618232655042,130
1618232655042,132
1618232655042,135
1618232655042,140
1618232655042,140
1618232655042,136
1618232655042,134
1618232655042,140
1618232655042,131
1618232655140,137
1618232655140,129
1618232655140,131
1618232655140,126
1618232655140,131
1618232655140,131
1618232655140,130
1618232655140,132
1618232655140,132
1618232655140,122
1618232655245,118
1618232655245,116
1618232655245,117
1618232655245,121
1618232655245,118
1618232655245,119
1618232655245,121
1618232655245,119
1618232655245,124
1618232655245,128
1618232655342,136
1618232655342,138
1618232655342,138
1618232655342,142
1618232655342,152
1618232655342,145
1618232655342,143
1618232655342,148
1618232655342,147
1618232655342,150
1618232655440,148
1618232655440,146
1618232655440,139
1618232655440,139
1618232655440,140
1618232655440,131
1618232655440,131
1618232655440,130
1618232655440,129
1618232655440,121
1618232655545,121
1618232655545,122
1618232655545,128
1618232655545,116
1618232655545,117
1618232655545,118
1618232655545,118
1618232655545,118
1618232655545,118
1618232655545,117
1618232655642,122
1618232655642,121
1618232655642,122
1618232655642,122
1618232655642,123
1618232655642,123
1618232655642,124
1618232655642,124
1618232655642,122
1618232655642,118
1618232655740,120
1618232655740,128
1618232655740,120
1618232655740,121
1618232655740,122
1618232655740,124
1618232655740,122
1618232655740,125
1618232655740,123
1618232655740,124
1618232655845,120
1618232655845,123
1618232655845,118
1618232655845,123
1618232655845,121
1618232655845,119
1618232655845,122
1618232655845,128
1618232655845,123
1618232655845,126
1618232655942,126
1618232655942,122
1618232655942,128
1618232655942,133
1618232655942,129
1618232655942,122
1618232655942,129
1618232655942,125
1618232655942,130
1618232655942,129
1618232656040,124
1618232656040,125
1618232656040,121
1618232656040,123
1618232656040,124
1618232656040,125
1618232656040,122
1618232656040,124
1618232656040,126
1618232656040,129
1618232656145,133
1618232656145,138
1618232656145,137
1618232656145,145
1618232656145,143
1618232656145,148
1618232656145,147
1618232656145,151
1618232656145,152
1618232656145,147
1618232656242,152
1618232656242,152
1618232656242,146
1618232656242,149
1618232656242,143
1618232656242,137
1618232656242,135
1618232656242,142
1618232656242,132
1618232656242,136
1618232656340,138
1618232656340,140
1618232656340,133
1618232656340,135
1618232656340,137
1618232656340,135
1618232656340,131
1618232656340,132
1618232656340,131
1618232656340,124
1618232656445,128
1618232656445,132
1618232656445,132
1618232656445,132
1618232656445,132
1618232656445,129
1618232656445,132
1618232656445,132
1618232656445,124
1618232656445,129
1618232656550,128
1618232656550,126
1618232656550,124
1618232656550,118
1618232656550,122
1618232656550,130
1618232656550,121
1618232656550,120
1618232656550,118
1618232656550,118
1618232656639,115
1618232656639,123
1618232656639,114
1618232656639,119
1618232656639,118
1618232656639,110
1618232656639,118
1618232656639,119
1618232656639,120
1618232656639,118
1618232656745,120
1618232656745,124
1618232656745,117
1618232656745,121
1618232656745,119
1618232656745,128
1618232656745,121
1618232656745,122
1618232656745,128
1618232656745,120
1618232656842,126
1618232656842,122
1618232656842,125
1618232656842,132
1618232656842,133
1618232656842,134
1618232656842,132
1618232656842,130
1618232656842,135
1618232656842,130
1618232656940,125
1618232656940,134
1618232656940,129
1618232656940,133
1618232656940,134
1618232656940,136
1618232656940,135
1618232656940,143
1618232656940,145
1618232656940,149
1618232657045,155
1618232657045,151
1618232657045,153
1618232657045,156
1618232657045,150
1618232657045,149
1618232657045,150
1618232657045,152
1618232657045,147
1618232657045,139
1618232657142,144
1618232657142,142
1618232657142,134
1618232657142,139
1618232657142,133
1618232657142,134
1618232657142,131
1618232657142,132
1618232657142,136
1618232657142,133
1618232657240,128
1618232657240,128
1618232657240,122
1618232657240,130
1618232657240,129
1618232657240,118
1618232657240,130
1618232657240,131
1618232657240,125
1618232657240,128
1618232657345,129
1618232657345,129
1618232657345,132
1618232657345,129
1618232657345,133
1618232657345,131
1618232657345,133
1618232657345,131
1618232657345,135
1618232657345,130
1618232657442,129
1618232657442,126
1618232657442,121
1618232657442,131
1618232657442,118
1618232657442,119
1618232657442,125
1618232657442,121
1618232657442,122
1618232657442,128
1618232657540,128
1618232657540,118
1618232657540,119
1618232657540,118
1618232657540,119
1618232657540,123
1618232657540,120
1618232657540,121
1618232657540,119
1618232657540,122
1618232657653,123
1618232657653,119
1618232657653,117
1618232657653,122
1618232657653,119
1618232657653,115
1618232657653,114
1618232657653,115
1618232657653,113
1618232657653,115
1618232657742,115
1618232657743,119
1618232657743,119
1618232657743,123
1618232657743,120
1618232657743,129
1618232657743,122
1618232657743,124
1618232657743,130
1618232657743,137
1618232657839,139
1618232657839,143
1618232657839,150
1618232657839,151
1618232657839,148
1618232657839,155
1618232657839,154
1618232657839,151
1618232657839,155
1618232657839,155
1618232657945,155
1618232657945,149
1618232657945,149
1618232657945,150
1618232657945,142
1618232657945,143
1618232657945,142
1618232657945,135
1618232657945,136
1618232657945,135
1618232658042,130
1618232658042,126
1618232658042,121
1618232658042,124
1618232658042,121
1618232658042,128
1618232658042,122
1618232658042,114
1618232658042,121
1618232658042,120
1618232658140,120
1618232658140,128
1618232658140,119
1618232658140,128
1618232658140,122
1618232658140,120
1618232658140,119
1618232658140,120
1618232658140,122
1618232658140,122
1618232658245,116
1618232658245,117
1618232658245,121
1618232658245,120
1618232658245,121
1618232658245,118
1618232658245,118
1618232658245,118
1618232658245,120
1618232658245,128
1618232658342,118
1618232658342,122
1618232658342,114
1618232658342,120
1618232658342,116
1618232658342,118
1618232658342,124
1618232658342,121
1618232658342,124
1618232658342,116
1618232658439,116
1618232658439,130
1618232658439,120
1618232658439,124
1618232658439,126
1618232658440,121
1618232658440,129
1618232658440,123
1618232658440,126
1618232658440,134
1618232658545,124
1618232658545,132
1618232658545,126
1618232658545,130
1618232658545,132
1618232658545,129
1618232658545,124
1618232658545,122
1618232658545,128
1618232658545,133
1618232658642,125
1618232658642,124
1618232658642,132
1618232658642,131
1618232658642,138
1618232658642,137
1618232658642,143
1618232658642,145
1618232658642,148
1618232658642,148
1618232658740,148
1618232658740,150
1618232658740,145
1618232658740,152
1618232658740,145
1618232658740,144
1618232658740,137
1618232658740,136
1618232658740,140
1618232658740,131
1618232658845,132
1618232658845,124
1618232658845,126
1618232658845,132
1618232658845,128
1618232658845,124
1618232658845,124
1618232658845,128
1618232658845,125
1618232658845,120
1618232658942,114
1618232658942,123
1618232658942,114
1618232658942,123
1618232658942,120
1618232658942,128
1618232658942,119
1618232658942,129
1618232658942,124
1618232658942,128
1618232659039,128
1618232659039,132
1618232659039,129
1618232659039,132
1618232659039,126
1618232659039,131
1618232659039,123
1618232659039,129
1618232659039,126
1618232659039,130
1618232659145,120
1618232659145,120
1618232659145,118
1618232659145,131
1618232659145,122
1618232659145,122
1618232659145,120
1618232659145,122
1618232659145,125
1618232659145,129
1618232659242,129
1618232659242,123
1618232659242,125
1618232659242,128
1618232659242,123
1618232659242,129
1618232659242,128
1618232659242,130
1618232659242,136
1618232659242,126
1618232659340,131
1618232659340,133
1618232659340,130
1618232659340,136
1618232659340,135
1618232659340,131
1618232659340,136
1618232659340,131
1618232659340,128
1618232659340,132
1618232659445,133
1618232659445,129
1618232659445,129
1618232659445,140
1618232659445,142
1618232659445,137
1618232659445,142
1618232659445,147
1618232659445,149
1618232659445,150
1618232659542,151
1618232659542,151
1618232659542,153
1618232659542,151
1618232659542,152
1618232659542,147
1618232659542,143
1618232659542,146
1618232659542,146
1618232659542,136
1618232659640,137
1618232659640,130
1618232659640,134
1618232659640,132
1618232659640,132
1618232659640,122
1618232659640,129
1618232659640,122
1618232659640,123
1618232659640,128
1618232659745,128
1618232659745,132
1618232659745,128
1618232659745,133
1618232659745,126
1618232659745,126
1618232659745,131
1618232659745,136
1618232659745,134
1618232659745,132
1618232659842,133
1618232659842,136
1618232659842,135
1618232659842,132
1618232659842,124
1618232659842,132
1618232659842,129
1618232659842,129
1618232659842,123
1618232659842,128
1618232659940,118
1618232659940,114
1618232659940,117
1618232659940,118
1618232659940,115
1618232659940,122
1618232659940,118
1618232659940,116
1618232659940,121
1618232659940,120
1618232660044,118
1618232660044,118
1618232660044,116
1618232660044,123
1618232660044,121
1618232660044,128
1618232660044,118
1618232660044,113
1618232660044,118
1618232660044,121
1618232660142,118
1618232660142,121
1618232660142,119
1618232660142,130
1618232660142,121
1618232660142,118
1618232660142,117
1618232660142,120
1618232660142,122
1618232660142,128
1618232660240,121
1618232660240,121
1618232660240,132
1618232660240,129
1618232660240,134
1618232660240,130
1618232660240,139
1618232660240,143
1618232660240,152
1618232660240,150
1618232660344,160
1618232660344,168
1618232660344,168
1618232660344,172
1618232660344,169
1618232660344,171
1618232660344,168
1618232660344,170
1618232660344,168
1618232660344,163
1618232660442,159
1618232660442,153
1618232660442,152
1618232660442,144
1618232660442,142
1618232660442,141
1618232660442,137
1618232660442,132
1618232660442,136
1618232660442,131
1618232660540,129
1618232660540,128
1618232660540,124
1618232660540,122
1618232660540,123
1618232660540,128
1618232660540,117
1618232660540,118
1618232660540,124
1618232660540,128
1618232660645,128
1618232660645,125
1618232660645,129
1618232660645,121
1618232660645,123
1618232660645,120
1618232660645,128
1618232660645,123
1618232660645,124
1618232660645,121
1618232660742,118
1618232660742,117
1618232660742,116
1618232660742,115
1618232660742,112
1618232660742,112
1618232660742,111
1618232660742,115
1618232660742,116
1618232660742,119
1618232660840,112
1618232660840,112
1618232660840,115
1618232660840,118
1618232660840,117
1618232660840,117
1618232660840,110
1618232660840,110
1618232660840,117
1618232660840,114
1618232660945,112
1618232660945,114
1618232660945,114
1618232660945,120
1618232660945,121
1618232660945,112
1618232660945,110
1618232660945,119
1618232660945,120
1618232660945,119
1618232661042,108
1618232661042,110
1618232661042,110
1618232661042,119
1618232661042,115
1618232661042,114
1618232661042,115
1618232661042,110
1618232661042,118
1618232661042,117
1618232661140,118
1618232661140,123
1618232661140,124
1618232661140,124
1618232661140,137
1618232661140,138
1618232661140,145
1618232661140,154
1618232661140,161
1618232661140,168
1618232661245,167
1618232661245,170
1618232661245,183
1618232661245,180
1618232661245,178
1618232661245,172
1618232661245,172
1618232661245,166
1618232661245,167
1618232661245,157
1618232661342,156
1618232661342,149
1618232661342,147
1618232661342,143
1618232661342,141
1618232661342,135
1618232661342,136
1618232661342,132
1618232661342,123
1618232661342,122
1618232661440,126
1618232661440,118
1618232661440,114
1618232661440,119
1618232661440,120
1618232661440,119
1618232661440,119
1618232661440,123
1618232661440,128
1618232661440,122
1618232661545,114
1618232661545,121
1618232661545,114
1618232661545,120
1618232661545,118
1618232661545,117
1618232661545,115
1618232661545,115
1618232661545,112
1618232661545,115
1618232661642,110
1618232661642,112
1618232661642,115
1618232661642,120
1618232661642,117
1618232661642,111
1618232661642,108
1618232661642,110
1618232661642,114
1618232661642,116
1618232661747,115
1618232661747,115
1618232661747,115
1618232661747,106
1618232661747,110
1618232661747,114
1618232661747,118
1618232661747,118
1618232661747,118
1618232661747,117
1618232661844,113
1618232661844,119
1618232661844,118
1618232661844,117
1618232661844,119
1618232661844,123
1618232661844,118
1618232661844,119
1618232661844,120
1618232661844,115
1618232661942,114
1618232661942,118
1618232661942,117
1618232661942,119
1618232661942,118
1618232661942,120
1618232661942,116
1618232661942,119
1618232661942,123
1618232661942,118
1618232662040,129
1618232662040,121
1618232662040,118
1618232662040,120
1618232662040,121
1618232662040,128
1618232662040,131
1618232662040,135
1618232662040,142
1618232662040,147
1618232662145,158
1618232662145,165
1618232662145,176
1618232662145,171
1618232662145,178
1618232662145,176
1618232662145,182
1618232662145,174
1618232662145,174
1618232662145,166
1618232662242,163
1618232662242,158
1618232662242,153
1618232662242,150
1618232662242,145
1618232662242,144
1618232662242,136
1618232662242,134
1618232662242,130
1618232662242,126
1618232662340,122
1618232662340,116
1618232662340,115
1618232662340,117
1618232662340,119
1618232662340,117
1618232662340,119
1618232662340,118
1618232662340,123
1618232662340,121
1618232662445,119
1618232662445,120
1618232662445,119
1618232662445,130
1618232662445,123
1618232662445,123
1618232662445,119
1618232662445,119
1618232662445,121
1618232662445,119
1618232662542,116
1618232662542,118
1618232662542,117
1618232662542,113
1618232662542,110
1618232662542,111
1618232662542,111
1618232662542,109
1618232662542,113
1618232662542,110
1618232662639,112
1618232662639,114
1618232662639,112
1618232662639,113
1618232662639,114
1618232662639,111
1618232662639,115
1618232662639,114
1618232662639,116
1618232662639,114
1618232662745,115
1618232662745,115
1618232662745,114
1618232662745,110
1618232662745,118
1618232662745,118
1618232662745,122
1618232662745,114
1618232662745,119
1618232662745,118
1618232662842,128
1618232662842,116
1618232662842,117
1618232662842,129
1618232662842,118
1618232662842,120
1618232662842,122
1618232662842,121
1618232662842,124
1618232662842,125
1618232662940,121
1618232662940,116
1618232662940,123
1618232662940,124
1618232662940,134
1618232662940,135
1618232662940,144
1618232662940,150
1618232662940,160
1618232662940,164
1618232663045,165
1618232663045,172
1618232663045,178
1618232663045,177
1618232663045,175
1618232663045,174
1618232663045,174
1618232663045,165
1618232663045,160
1618232663045,151
1618232663142,150
1618232663142,141
1618232663142,141
1618232663142,133
1618232663142,131
1618232663142,128
1618232663142,130
1618232663142,121
1618232663142,121
1618232663142,118
1618232663240,115
1618232663240,121
1618232663240,123
1618232663240,124
1618232663240,128
1618232663240,119
1618232663240,123
1618232663240,120
1618232663240,134
1618232663240,121
1618232663344,122
1618232663344,128
1618232663344,120
1618232663344,116
1618232663344,123
1618232663344,122
1618232663344,118
1618232663344,118
1618232663344,121
1618232663344,128
1618232663442,120
1618232663442,119
1618232663442,119
1618232663442,117
1618232663442,115
1618232663442,120
1618232663442,119
1618232663442,114
1618232663442,118
1618232663442,115
1618232663539,117
1618232663539,113
1618232663539,115
1618232663539,117
1618232663539,118
1618232663539,117
1618232663539,116
1618232663539,116
1618232663539,121
1618232663539,117
1618232663644,120
1618232663644,119
1618232663644,123
1618232663644,119
1618232663644,123
1618232663644,119
1618232663644,118
1618232663644,124
1618232663644,126
1618232663644,120
1618232663742,128
1618232663742,129
1618232663742,128
1618232663742,122
1618232663742,128
1618232663742,131
1618232663742,115
1618232663742,121
1618232663742,123
1618232663742,120
1618232663840,120
1618232663840,119
1618232663840,111
1618232663840,116
1618232663840,113
1618232663840,114
1618232663840,120
1618232663840,121
1618232663840,131
1618232663840,132
1618232663945,140
1618232663945,142
1618232663945,149
1618232663945,152
1618232663945,150
1618232663945,155
1618232663945,153
1618232663945,154
1618232663945,151
1618232663945,152
1618232664042,143
1618232664042,143
1618232664042,134
1618232664042,137
1618232664042,133
1618232664042,129
1618232664042,120
1618232664042,118
1618232664042,120
1618232664042,117
1618232664139,112
1618232664139,109
1618232664139,104
1618232664139,113
1618232664139,106
1618232664139,110
1618232664139,110
1618232664139,113
1618232664139,122
1618232664139,117
1618232664245,120
1618232664245,116
1618232664245,119
1618232664245,116
1618232664245,123
1618232664245,121
1618232664245,121
1618232664245,121
1618232664245,118
1618232664245,121
1618232664342,124
1618232664342,118
1618232664342,124
1618232664342,119
1618232664342,116
1618232664342,122
1618232664342,120
1618232664342,119
1618232664342,122
1618232664342,115
1618232664440,119
1618232664440,116
1618232664440,119
1618232664440,118
1618232664440,120
1618232664440,118
1618232664440,122
1618232664440,124
1618232664440,124
1618232664440,130
1618232664545,124
1618232664545,120
1618232664545,123
1618232664545,129
1618232664545,130
1618232664545,129
1618232664545,128
1618232664545,128
1618232664545,132
1618232664545,126
1618232664643,122
1618232664643,128
1618232664643,128
1618232664643,128
1618232664643,128
1618232664643,124
1618232664643,130
1618232664643,126
1618232664643,124
1618232664643,122
1618232664739,129
1618232664739,133
1618232664739,134
1618232664739,126
1618232664739,133
1618232664739,132
1618232664739,125
1618232664739,128
1618232664739,134
1618232664739,130
1618232664845,136
1618232664845,136
1618232664845,139
1618232664845,144
1618232664845,148
1618232664845,148
1618232664845,152
1618232664845,157
1618232664845,160
1618232664845,158
1618232664942,155
1618232664942,157
1618232664942,156
1618232664942,153
1618232664942,149
1618232664942,142
1618232664942,143
1618232664942,140
1618232664942,138
1618232664942,133
1618232665039,131
1618232665039,132
1618232665039,121
1618232665039,123
1618232665039,117
1618232665039,120
1618232665039,122
1618232665039,119
1618232665039,121
1618232665039,122
1618232665145,119
1618232665145,123
1618232665145,120
1618232665145,128
1618232665145,122
1618232665145,120
1618232665145,123
1618232665145,128
1618232665145,125
1618232665145,125
1618232665242,128
1618232665242,121
1618232665242,130
1618232665242,129
1618232665242,129
1618232665242,130
1618232665242,126
1618232665242,129
1618232665242,122
1618232665242,121
1618232665347,115
1618232665347,116
1618232665347,119
1618232665347,114
1618232665347,118
1618232665347,115
1618232665347,114
1618232665347,116
1618232665347,113
1618232665347,115
1618232665445,110
1618232665445,110
1618232665445,114
1618232665445,115
1618232665445,112
1618232665445,117
1618232665445,118
1618232665445,128
1618232665445,123
1618232665445,128
1618232665542,121
1618232665542,123
1618232665542,130
1618232665542,128
1618232665542,129
1618232665542,128
1618232665542,128
1618232665542,122
1618232665542,132
1618232665542,126
1618232665639,124
1618232665639,125
1618232665639,130
1618232665639,129
1618232665639,128
1618232665639,129
1618232665639,124
1618232665639,131
1618232665639,132
1618232665639,131
1618232665745,136
1618232665745,135
1618232665745,135
1618232665745,145
1618232665745,140
1618232665745,138
1618232665745,143
1618232665745,145
1618232665745,145
1618232665745,147
1618232665842,150
1618232665842,146
1618232665842,142
1618232665842,140
1618232665842,144
1618232665842,140
1618232665842,135
1618232665842,137
1618232665842,144
1618232665842,131
1618232665940,137
1618232665940,133
1618232665940,132
1618232665940,132
1618232665940,132
1618232665940,134
1618232665940,129
1618232665940,125
1618232665940,132
1618232665940,130
1618232666045,133
1618232666045,132
1618232666045,134
1618232666045,134
1618232666045,135
1618232666045,138
1618232666045,140
1618232666045,136
1618232666045,136
1618232666045,131
